"Activity_ID","Activity","Subject","Avg_of_tBodyAcc_mean_X","Avg_of_tBodyAcc_mean_Y","Avg_of_tBodyAcc_mean_Z","Avg_of_tBodyAcc_std_X","Avg_of_tBodyAcc_std_Y","Avg_of_tBodyAcc_std_Z","Avg_of_tGravityAcc_mean_X","Avg_of_tGravityAcc_mean_Y","Avg_of_tGravityAcc_mean_Z","Avg_of_tGravityAcc_std_X","Avg_of_tGravityAcc_std_Y","Avg_of_tGravityAcc_std_Z","Avg_of_tBodyAccJerk_mean_X","Avg_of_tBodyAccJerk_mean_Y","Avg_of_tBodyAccJerk_mean_Z","Avg_of_tBodyAccJerk_std_X","Avg_of_tBodyAccJerk_std_Y","Avg_of_tBodyAccJerk_std_Z","Avg_of_tBodyGyro_mean_X","Avg_of_tBodyGyro_mean_Y","Avg_of_tBodyGyro_mean_Z","Avg_of_tBodyGyro_std_X","Avg_of_tBodyGyro_std_Y","Avg_of_tBodyGyro_std_Z","Avg_of_tBodyGyroJerk_mean_X","Avg_of_tBodyGyroJerk_mean_Y","Avg_of_tBodyGyroJerk_mean_Z","Avg_of_tBodyGyroJerk_std_X","Avg_of_tBodyGyroJerk_std_Y","Avg_of_tBodyGyroJerk_std_Z","Avg_of_tBodyAccMag_mean","Avg_of_tBodyAccMag_std","Avg_of_tGravityAccMag_mean","Avg_of_tGravityAccMag_std","Avg_of_tBodyAccJerkMag_mean","Avg_of_tBodyAccJerkMag_std","Avg_of_tBodyGyroMag_mean","Avg_of_tBodyGyroMag_std","Avg_of_tBodyGyroJerkMag_mean","Avg_of_tBodyGyroJerkMag_std","Avg_of_fBodyAcc_mean_X","Avg_of_fBodyAcc_mean_Y","Avg_of_fBodyAcc_mean_Z","Avg_of_fBodyAcc_std_X","Avg_of_fBodyAcc_std_Y","Avg_of_fBodyAcc_std_Z","Avg_of_fBodyAcc_meanFreq_X","Avg_of_fBodyAcc_meanFreq_Y","Avg_of_fBodyAcc_meanFreq_Z","Avg_of_fBodyAccJerk_mean_X","Avg_of_fBodyAccJerk_mean_Y","Avg_of_fBodyAccJerk_mean_Z","Avg_of_fBodyAccJerk_std_X","Avg_of_fBodyAccJerk_std_Y","Avg_of_fBodyAccJerk_std_Z","Avg_of_fBodyAccJerk_meanFreq_X","Avg_of_fBodyAccJerk_meanFreq_Y","Avg_of_fBodyAccJerk_meanFreq_Z","Avg_of_fBodyGyro_mean_X","Avg_of_fBodyGyro_mean_Y","Avg_of_fBodyGyro_mean_Z","Avg_of_fBodyGyro_std_X","Avg_of_fBodyGyro_std_Y","Avg_of_fBodyGyro_std_Z","Avg_of_fBodyGyro_meanFreq_X","Avg_of_fBodyGyro_meanFreq_Y","Avg_of_fBodyGyro_meanFreq_Z","Avg_of_fBodyAccMag_mean","Avg_of_fBodyAccMag_std","Avg_of_fBodyAccMag_meanFreq","Avg_of_fBodyBodyAccJerkMag_mean","Avg_of_fBodyBodyAccJerkMag_std","Avg_of_fBodyBodyAccJerkMag_meanFreq","Avg_of_fBodyBodyGyroMag_mean","Avg_of_fBodyBodyGyroMag_std","Avg_of_fBodyBodyGyroMag_meanFreq","Avg_of_fBodyBodyGyroJerkMag_mean","Avg_of_fBodyBodyGyroJerkMag_std","Avg_of_fBodyBodyGyroJerkMag_meanFreq","Avg_of_angle_tBodyAccMean,gravity","Avg_of_angle_tBodyAccJerkMean_,gravityMean","Avg_of_angle_tBodyGyroMean,gravityMean","Avg_of_angle_tBodyGyroJerkMean,gravityMean","Avg_of_angle_X,gravityMean","Avg_of_angle_Y,gravityMean","Avg_of_angle_Z,gravityMean"
"1",1,"WALKING",1,0.277330754736842,-0.0173838185273684,-0.111148103894737,-0.28374026,0.114461336747368,-0.260027906315789,0.935223201052632,-0.282165027368421,-0.068102864,-0.976609643157895,-0.971305963157895,-0.947717224210526,0.0740416333157895,0.0282721095894737,-0.00416840617894737,-0.113615602431579,0.0670025007684211,-0.502699785263158,-0.0418309635052632,-0.0695300462210526,0.0849448173052632,-0.473535489473684,-0.0546077686631579,-0.344266628421053,-0.0899975423684211,-0.0398428709473684,-0.0461309295052632,-0.207421854842105,-0.304468510526316,-0.404255455789474,-0.136971176557895,-0.219688645578947,-0.136971176557895,-0.219688645578947,-0.141428808947368,-0.0744717500621053,-0.160979552210526,-0.186978364526316,-0.298703679052632,-0.325324878947368,-0.202794306315789,0.0897127264105263,-0.331560121052632,-0.319134717894737,0.0560400068463158,-0.279686751578947,-0.207548374631579,0.113093646094737,0.0497265196168421,-0.170546964549474,-0.0352255220877895,-0.468999226315789,-0.133586606210526,0.106739857135789,-0.534713441052632,-0.209261973378947,-0.386237149473684,-0.185530281242105,-0.339032197157895,-0.103059416431579,-0.255940940315789,-0.516691937894737,-0.0335081597894737,-0.436562229473684,0.0147844986631579,-0.0657746190105263,0.000773321564210527,-0.128623450631579,-0.398032588421053,0.190643724421053,-0.0571194000347368,-0.103492403,0.0938221807021053,-0.199252568989474,-0.321017952631579,0.268844367526316,-0.319308593684211,-0.381601906315789,0.190663448789474,0.0604537474105263,-0.00793037863157895,0.0130594907368421,-0.0187431910421053,-0.729247198947368,0.276953025263158,0.068858912
"2",2,"WALKING_UPSTAIRS",1,0.255461686792453,-0.0239531492641509,-0.0973020022641509,-0.354708018867925,-0.002320265,-0.0194792388490566,0.893351098113208,-0.362153364150943,-0.075402939245283,-0.956367024528302,-0.952849224528302,-0.912379403773585,0.101372729924528,0.0194863076226415,-0.0455625449056604,-0.446843896226415,-0.378274426415094,-0.706593528301887,0.0505493796226415,-0.16617001509434,0.0583595463962264,-0.544871101886792,0.00410518381132075,-0.507168673584906,-0.122232768490566,-0.0421485884716981,-0.0407125527660377,-0.614786509433962,-0.601696654716981,-0.606332001886792,-0.129927630754717,-0.324970928301887,-0.129927630754717,-0.324970928301887,-0.466503443396226,-0.478991624528302,-0.126735589981132,-0.148619318037736,-0.594882864150943,-0.648553039622642,-0.404321781132075,-0.190976720811321,-0.433349701886792,-0.337428183018868,0.0217695106603774,0.0859565543962264,-0.418735000377359,-0.160697213509434,-0.520114786792453,-0.479875249056604,-0.413444588679245,-0.685474356603774,-0.461907022641509,-0.381777062264151,-0.726040201886792,-0.377023132075472,-0.509495530188679,-0.551104281132075,-0.492611664150943,-0.31947460754717,-0.453597209433962,-0.565892488679245,0.151538905566038,-0.571707841509434,-0.187450247735849,-0.473574783018868,-0.133373904245283,-0.352395945283019,-0.416260101886792,-0.0977433496415094,-0.442652162264151,-0.533059860377359,0.0853524091509434,-0.325961457358491,-0.182985518301887,-0.219303376111321,-0.634665083018868,-0.693930526415094,0.11427734245283,0.0960860761698113,-0.0610838413207547,-0.194699963018868,0.065683569245283,-0.647195664150943,0.334763273584906,0.074166368490566
"3",3,"WALKING_DOWNSTAIRS",1,0.289188318367347,-0.00991850461020408,-0.107566190204082,0.0300353393687755,-0.0319359434489796,-0.230434213265306,0.93187442244898,-0.26661033877551,-0.0621199585918367,-0.950559810204082,-0.937018655102041,-0.895939697959184,0.0541553163265306,0.0296504489795918,-0.0109719730204082,-0.0122838605306122,-0.101601390653061,-0.345735032244898,-0.0350781902979592,-0.0909371293877551,0.0900850142020408,-0.458030542857143,-0.126349194938775,-0.124702453673469,-0.0739592036265306,-0.0439902783265306,-0.0270461061020408,-0.487027342857143,-0.238824827755102,-0.268761480244898,0.0271882914102041,0.0198843506326531,0.0271882914102041,0.0198843506326531,-0.0894474807959184,-0.0257877197142857,-0.0757412543673469,-0.225724368163265,-0.295463843265306,-0.306510645306122,0.0382291831428571,0.0015499078367347,-0.225574471632653,0.0243308391428571,-0.112963739959184,-0.297927895918367,-0.307395198693878,0.0632200839387755,0.294322700816327,-0.0276638671428571,-0.128667157653061,-0.288334735714286,-0.0863278966408163,-0.134580008877551,-0.401721471428571,-0.253164344897959,-0.33758970122449,0.00937223887755102,-0.352449631367347,-0.0557022528571429,-0.0318694272040816,-0.495422486122449,-0.181414728653061,-0.238443565306122,-0.100453729183673,0.0825511487142857,-0.0756762067755102,0.0965845343061224,-0.186530301081633,0.119187142767347,0.0262184949387755,-0.104052260714286,0.0764915474285714,-0.185720285734694,-0.398350390204082,0.349613895510204,-0.281963359183673,-0.391919876530612,0.190000706165306,-0.00269512515918367,0.0899316865306122,0.0633382848979592,-0.039976846122449,-0.744483757142857,0.267245787755102,0.0650047075510204
"4",4,"SITTING",1,0.261237565319149,-0.00130828765106383,-0.10454418212766,-0.97722900212766,-0.922618644680851,-0.939586289361702,0.831509931914894,0.204411592765957,0.3320437,-0.968457146808511,-0.935517053191489,-0.949040929787234,0.0774825195744681,-0.000619102787234043,-0.00336779235106383,-0.9864307,-0.981371970212766,-0.98791080212766,-0.0453500565319149,-0.091924154893617,0.0629313810638298,-0.977211285106383,-0.96647389787234,-0.941425927659574,-0.0936793806382979,-0.0402118125531915,-0.046702627,-0.991731591489362,-0.989518065957447,-0.98793580212766,-0.948536785106383,-0.927078419148936,-0.948536785106383,-0.927078419148936,-0.9873642,-0.984120021276596,-0.930892491489362,-0.934531836170213,-0.991976329787234,-0.988308736170213,-0.979641234042553,-0.94408455106383,-0.959184895744681,-0.976412319148936,-0.91727500212766,-0.934469557446808,-0.0495135975531915,0.0759460768085106,0.238829870212766,-0.986597027659574,-0.981579463829787,-0.986053089361702,-0.987492993617021,-0.982513908510638,-0.988339176595745,0.256610823574468,0.0475437839574468,0.0923920029787234,-0.976161463829787,-0.975838582978723,-0.951315546808511,-0.977904227659574,-0.962345040425532,-0.943917853191489,0.189153021261702,0.0631270668085106,-0.0297839207446809,-0.947782921276596,-0.92844480212766,0.236655011702128,-0.985262123404255,-0.981606172340426,0.351852201914894,-0.958435578723404,-0.932198370212766,-0.000262186723404256,-0.989797553191489,-0.987049610638298,0.184775928297872,0.0274415479148936,0.0297097878723404,0.0676981338297872,-0.0648816190851064,-0.591247482978723,-0.0604660253404255,-0.218017223404255
"5",5,"STANDING",1,0.278917635849057,-0.0161375900943396,-0.11060181754717,-0.995759903773585,-0.973190054716981,-0.979775875471698,0.942951996226415,-0.272983835849057,0.0134905823018868,-0.993762988679245,-0.981225956603774,-0.976324060377359,0.0753766543396226,0.00797573090566038,-0.00368524940169811,-0.994604547169811,-0.985648737735849,-0.992251175471698,-0.0239877347981132,-0.0593972211320755,0.0748007509433962,-0.987191947169811,-0.987734441509434,-0.980645630188679,-0.0996092132075472,-0.0440627883018868,-0.0489505466792453,-0.992945116981132,-0.995137922641509,-0.992108462264151,-0.984278209433962,-0.981942932075472,-0.984278209433962,-0.981942932075472,-0.992367786792453,-0.993096205660377,-0.976493790566038,-0.978690035849057,-0.994966796226415,-0.994733235849057,-0.995249930188679,-0.977070847169811,-0.985297098113208,-0.996028341509434,-0.972293103773585,-0.977937266037736,0.086515361909434,0.117478948716981,0.244858585849057,-0.994630790566038,-0.985418701886792,-0.990752162264151,-0.995073764150943,-0.987018228301887,-0.992349813207547,0.31418294,0.039161895490566,0.138581478749057,-0.986386783018868,-0.988984454716981,-0.980773124528302,-0.987497128301887,-0.987107722641509,-0.982345324528302,-0.120293020377358,-0.0447191978113208,0.100607635132075,-0.985356364150943,-0.982313809433962,0.284555290566038,-0.992542471698113,-0.992536005660377,0.422220103773585,-0.984617628301887,-0.978466073584906,-0.0286057725320755,-0.994815377358491,-0.994671122641509,0.334498734339623,-0.000222340754716981,0.0219637826981132,-0.0337938382075472,-0.0279229320754717,-0.743407890566038,0.270175037735849,0.01225285
"6",6,"LAYING",1,0.221598244,-0.04051395343,-0.1132035536,-0.92805647,-0.8368274056,-0.82606140162,-0.2488817984,0.7055497734,0.445817726,-0.896830014,-0.9077200068,-0.8523662902,0.0810865344,0.00383820401,0.01083423636,-0.958482124,-0.924149272,-0.954855114,-0.01655309396,-0.06448612408,0.1486894362,-0.8735438678,-0.951090442,-0.90828466,-0.1072709492,-0.04151728688,-0.0740501202,-0.91860852,-0.967907242,-0.957790158,-0.8419291524,-0.7951448638,-0.8419291524,-0.7951448638,-0.954396266,-0.928245626,-0.874759546,-0.8190101698,-0.963461026,-0.935840984,-0.939099056,-0.8670652052,-0.882666872,-0.924437438,-0.833625556,-0.8128915594,-0.15879267052,0.0975348414,0.0894376552,-0.957073888,-0.922462608,-0.948060902,-0.96416071,-0.932217868,-0.960586996,0.13241909238,0.02451361896,0.0243879452,-0.8502491746,-0.952191496,-0.909302716,-0.882296452,-0.95123205,-0.916582508,-0.00354679586,-0.09152913088,0.01045812566,-0.8617676482,-0.7983009404,0.0864085628,-0.93330036,-0.921803974,0.2663911542,-0.862190194,-0.8243194396,-0.1397750128,-0.942366944,-0.932660676,0.176485907,0.021365965564,0.00306040734,-0.00166698468,0.0844371646,0.426706228,-0.520343818,-0.352413109
"7",1,"WALKING",2,0.276426586440678,-0.0185949199135593,-0.105500358305085,-0.42364283220339,-0.0780912533898305,-0.425257522033898,0.913017337288136,-0.346607089830508,0.0847270869491525,-0.972693208474576,-0.972116881355932,-0.972072847457627,0.0618080696288136,0.0182492679152542,0.00789533708474576,-0.277530462627119,-0.0166022362881356,-0.586090415254237,-0.0530258144740678,-0.0482382316779661,0.082833663559322,-0.561550252542373,-0.538453666101695,-0.481085538983051,-0.0818833429152542,-0.0538299448813559,-0.0514939156949153,-0.389549830508475,-0.634140437288136,-0.435492676271186,-0.290407591525424,-0.42254416779661,-0.290407591525424,-0.42254416779661,-0.281424154067797,-0.164150985127119,-0.446549093220339,-0.553019915254237,-0.547911947457627,-0.557798155932203,-0.346048162711864,-0.0219048103389831,-0.45380636779661,-0.457651386440678,-0.169219686101695,-0.455222145762712,-0.145795489694915,0.198586466271186,0.0688995208135593,-0.304615322881356,-0.078764083559322,-0.554956708474576,-0.314313063389831,-0.0153329520169492,-0.615898188135593,-0.0727101584474576,-0.263574018186441,-0.254846438762712,-0.429713533898305,-0.554772116949153,-0.396659910169492,-0.604053025423729,-0.533046950847458,-0.55985663559322,0.00727967988135593,-0.0427009323728814,0.139752115271186,-0.324289427118644,-0.577105216949153,0.393206216949153,-0.169064352813559,-0.164091969440678,0.207500926694915,-0.530704816949153,-0.651792844067797,0.305283825254237,-0.583249296610169,-0.558104557627119,0.126344614438983,-0.0301017377966102,0.0534005801694915,0.0216196774576271,-0.0858470825423729,-0.661959983050847,0.321443008474576,-0.0368892832881356
"8",2,"WALKING_UPSTAIRS",2,0.247164790416667,-0.0214121132041667,-0.152513899375,-0.304376408333333,0.108027279875,-0.112121021229167,0.790717420833333,-0.4162148875,-0.195888238875,-0.9344077375,-0.923767452083333,-0.87800405625,0.0744507839583333,-0.00970985514375,0.0194814391666667,-0.276121886458333,-0.185648954229167,-0.573746360416667,-0.0576912633333333,-0.03208830975,0.0688374021666667,-0.439253064583333,-0.466298333333333,-0.1639957916875,-0.082885800125,-0.0424053708541667,-0.0445157481666667,-0.46485435,-0.6454913375,-0.467595970833333,-0.107322679375,-0.205977045291667,-0.107322679375,-0.205977045291667,-0.321268914583333,-0.217389394583333,-0.219713472916667,-0.377532167708333,-0.572816429166667,-0.59729171875,-0.266720933125,0.0099244588125,-0.281001986208333,-0.320582414583333,0.0848802791041667,-0.0945449764375,-0.28174801125,-0.0618894460416667,-0.236589089910625,-0.258639439791667,-0.187842131708333,-0.522728070833333,-0.36541544375,-0.243554146875,-0.6250909875,-0.0491142920833333,-0.287688885208333,-0.374218484791667,-0.331643577291667,-0.488086125,-0.248601121875,-0.47635884375,-0.45975849375,-0.218072471666667,-0.115324433729167,-0.130357850833333,-0.077341811875,-0.145318539145833,-0.366728241666667,0.107680395229167,-0.189511136895833,-0.260423838958333,-0.011916823375,-0.4506121875,-0.438620401875,-0.02275276904375,-0.600798497916667,-0.62182020625,0.0467433991041667,0.0946511080625,-0.00775466895833334,0.0153815604166667,-0.081031303125,-0.47769895,0.373749039583333,0.165147457952083
"9",3,"WALKING_DOWNSTAIRS",2,0.277615348085106,-0.0226614158085106,-0.116812942340426,0.0463666814468085,0.262881788957447,-0.10283790787234,0.86183135106383,-0.325780093617021,-0.0438890162553192,-0.940361757446808,-0.940068523404255,-0.931438317021277,0.110040615570213,-0.00327959080851064,-0.020935167787234,0.147249143234043,0.126828014557447,-0.340122025531915,-0.115947352765957,-0.00482329234042553,0.0971738089148936,-0.32078923,-0.415739144680851,-0.279418388085106,-0.0581038493617021,-0.0421470257446808,-0.0710229816808511,-0.243940592553192,-0.46939670106383,-0.218266318595745,0.0899511204978723,0.215586334680851,0.0899511204978723,0.215586334680851,0.00565516336170213,0.22961718512766,-0.162188586929787,-0.274844110425532,-0.410872672340426,-0.343187875531915,0.112841160340426,0.278345041914894,-0.131290771914894,0.0161046198510638,0.171973972978723,-0.162032894297872,-0.273711609574468,0.0119309606595745,0.0903678546510638,0.138120681085106,0.0962091607659574,-0.271498720851064,0.0499590624829787,0.0808333493617021,-0.408227425531915,-0.143898149574468,-0.357514501702128,-0.234703932446809,-0.145775970404255,-0.361913824042553,-0.0874944735957447,-0.379436674255319,-0.45873274893617,-0.422987663829787,-0.0375298025531915,0.0770894557446808,0.136774958404255,0.293424826595745,-0.0214787881702128,0.0938321297659575,0.222247409574468,0.227480732553191,0.0188355111489362,-0.320838543617021,-0.372576755319149,0.103971241702128,-0.380175306595745,-0.343698985425532,-0.0512479640638298,-0.0243291093617021,-0.00637550510638298,0.366551185106383,-0.0735802985957447,-0.624985572340426,0.311800317021277,0.0537293985744681
"10",4,"SITTING",2,0.27708735,-0.0156879937391304,-0.109218272608696,-0.98682227826087,-0.950704506521739,-0.959828173913043,0.940477273913043,-0.105630020456304,0.198726768913043,-0.979988763043478,-0.95675027826087,-0.95441587173913,0.0722564386956522,0.0116954511326087,0.0076054693,-0.988055843478261,-0.977983954347826,-0.987518208695652,-0.0454706623913043,-0.0599286796956522,0.0412277463043478,-0.98574202826087,-0.978919530434783,-0.959803715217391,-0.0936328410869565,-0.0415602026086957,-0.0435850966521739,-0.989709023913043,-0.990889608695652,-0.98554232173913,-0.967893619565217,-0.953081441304348,-0.967893619565217,-0.953081441304348,-0.986774710869565,-0.984475876086957,-0.946035084782609,-0.961313626086956,-0.991081493478261,-0.989594923913043,-0.985803843478261,-0.9573435,-0.970162176086957,-0.987362089130435,-0.950073756521739,-0.956862865217391,0.0851928207108696,0.150193956152174,0.0960646759565217,-0.987848793478261,-0.977139702173913,-0.98512905,-0.989459110869565,-0.980804232608696,-0.988570806521739,0.305546818043478,0.0262448647130435,0.0929030630434783,-0.982621393478261,-0.98210092173913,-0.95981482173913,-0.986808497826087,-0.977356189130435,-0.963522656521739,0.130523121304348,-0.192142738043478,0.0409472348673913,-0.961273745652174,-0.955575604347826,0.130934202869565,-0.983874702173913,-0.984124180434783,0.280062423913043,-0.971840593478261,-0.96138575,-0.106358909173913,-0.98986195,-0.989632904347826,0.194722149304348,0.0395284344295652,-0.00339286689130434,0.0209731695652174,-0.0762041966086957,-0.774436091304348,0.15585727826087,-0.118224398608696
